#      6 AB    g r i z Y 0.0005464375461 
     1    0 0.000 -.990000E+02  0.520 0.424356E+02 -.990000E+02        2   6  0.235200E+02  0.218068E+02  0.209667E+02  0.205631E+02  0.203998E+02  0.195262E+02  0.185194E+01  0.917617E+00  0.418386E+00  0.228315E+00  0.158513E+00 -0.736555E+00
     1    0 0.000 -.990000E+02  0.530 0.424852E+02 -.990000E+02        2   6  0.235993E+02  0.218901E+02  0.210269E+02  0.206214E+02  0.204575E+02  0.195705E+02  0.188167E+01  0.951383E+00  0.428967E+00  0.237090E+00  0.166574E+00 -0.741889E+00
     1    0 0.000 -.990000E+02  0.540 0.425339E+02 -.990000E+02        2   6  0.236777E+02  0.219728E+02  0.210863E+02  0.206786E+02  0.205123E+02  0.196145E+02  0.191136E+01  0.985337E+00  0.439680E+00  0.245558E+00  0.172621E+00 -0.746592E+00
     1    0 0.000 -.990000E+02  0.550 0.425818E+02 -.990000E+02        2   6  0.237567E+02  0.220557E+02  0.211444E+02  0.207346E+02  0.205643E+02  0.196584E+02  0.194249E+01  0.102036E+01  0.449931E+00  0.253623E+00  0.176773E+00 -0.750550E+00
     1    0 0.000 -.990000E+02  0.560 0.426289E+02 -.990000E+02        2   6  0.238367E+02  0.221391E+02  0.212016E+02  0.207891E+02  0.206141E+02  0.197022E+02  0.197540E+01  0.105666E+01  0.460013E+00  0.261076E+00  0.179497E+00 -0.753840E+00
     1    0 0.000 -.990000E+02  0.570 0.426752E+02 -.990000E+02        2   6  0.239174E+02  0.222227E+02  0.212584E+02  0.208421E+02  0.206624E+02  0.197459E+02  0.200983E+01  0.109396E+01  0.470532E+00  0.267718E+00  0.181490E+00 -0.756483E+00
     1    0 0.000 -.990000E+02  0.580 0.427207E+02 -.990000E+02        2   6  0.239979E+02  0.223060E+02  0.213152E+02  0.208932E+02  0.207101E+02  0.197895E+02  0.204478E+01  0.113178E+01  0.481778E+00  0.273284E+00  0.183612E+00 -0.758414E+00
     1    0 0.000 -.990000E+02  0.590 0.427655E+02 -.990000E+02        2   6  0.240780E+02  0.223889E+02  0.213724E+02  0.209431E+02  0.207581E+02  0.198331E+02  0.208006E+01  0.116980E+01  0.494179E+00  0.278423E+00  0.186890E+00 -0.759568E+00
     1    0 0.000 -.990000E+02  0.600 0.428096E+02 -.990000E+02        2   6  0.241579E+02  0.224705E+02  0.214305E+02  0.209934E+02  0.208076E+02  0.198769E+02  0.211588E+01  0.120735E+01  0.508136E+00  0.284583E+00  0.192262E+00 -0.759914E+00
     1    0 0.000 -.990000E+02  0.610 0.428530E+02 -.990000E+02        2   6  0.242377E+02  0.225507E+02  0.214888E+02  0.210450E+02  0.208589E+02  0.199207E+02  0.215228E+01  0.124415E+01  0.523058E+00  0.292809E+00  0.200155E+00 -0.759513E+00
     1    0 0.000 -.990000E+02  0.620 0.428958E+02 -.990000E+02        2   6  0.243174E+02  0.226289E+02  0.215464E+02  0.210983E+02  0.209114E+02  0.199645E+02  0.218921E+01  0.127962E+01  0.537968E+00  0.303346E+00  0.209943E+00 -0.758452E+00
     1    0 0.000 -.990000E+02  0.630 0.429379E+02 -.990000E+02        2   6  0.243973E+02  0.227054E+02  0.216035E+02  0.211533E+02  0.209638E+02  0.200083E+02  0.222706E+01  0.131399E+01  0.552914E+00  0.316256E+00  0.220255E+00 -0.756734E+00
     1    0 0.000 -.990000E+02  0.640 0.429793E+02 -.990000E+02        2   6  0.244780E+02  0.227803E+02  0.216597E+02  0.212095E+02  0.210151E+02  0.200521E+02  0.226625E+01  0.134749E+01  0.567682E+00  0.331058E+00  0.230110E+00 -0.754390E+00
     1    0 0.000 -.990000E+02  0.650 0.430202E+02 -.990000E+02        2   6  0.245594E+02  0.228539E+02  0.217147E+02  0.212657E+02  0.210651E+02  0.200959E+02  0.230682E+01  0.138021E+01  0.581811E+00  0.346351E+00  0.239269E+00 -0.751461E+00
     1    0 0.000 -.990000E+02  0.660 0.430604E+02 -.990000E+02        2   6  0.246416E+02  0.229257E+02  0.217683E+02  0.213201E+02  0.211138E+02  0.201396E+02  0.234878E+01  0.141172E+01  0.595244E+00  0.360548E+00  0.247719E+00 -0.748010E+00
     1    0 0.000 -.990000E+02  0.670 0.431001E+02 -.990000E+02        2   6  0.247244E+02  0.229956E+02  0.218219E+02  0.213724E+02  0.211615E+02  0.201831E+02  0.239194E+01  0.144197E+01  0.609101E+00  0.373207E+00  0.255740E+00 -0.744158E+00
     1    0 0.000 -.990000E+02  0.680 0.431392E+02 -.990000E+02        2   6  0.248078E+02  0.230645E+02  0.218762E+02  0.214227E+02  0.212083E+02  0.202264E+02  0.243618E+01  0.147172E+01  0.624285E+00  0.384384E+00  0.263410E+00 -0.739998E+00
     1    0 0.000 -.990000E+02  0.690 0.431778E+02 -.990000E+02        2   6  0.248923E+02  0.231327E+02  0.219312E+02  0.214712E+02  0.212543E+02  0.202693E+02  0.248207E+01  0.150141E+01  0.640765E+00  0.394250E+00  0.270819E+00 -0.735643E+00
     1    0 0.000 -.990000E+02  0.700 0.432158E+02 -.990000E+02        2   6  0.249784E+02  0.232005E+02  0.219864E+02  0.215179E+02  0.212996E+02  0.203117E+02  0.253017E+01  0.153111E+01  0.657887E+00  0.402891E+00  0.278023E+00 -0.731275E+00
     1    0 0.000 -.990000E+02  0.710 0.432533E+02 -.990000E+02        2   6  0.250657E+02  0.232671E+02  0.220413E+02  0.215629E+02  0.213440E+02  0.203535E+02  0.257990E+01  0.156023E+01  0.675225E+00  0.410434E+00  0.284944E+00 -0.726992E+00
     1    0 0.000 -.990000E+02  0.720 0.432904E+02 -.990000E+02        2   6  0.251532E+02  0.233325E+02  0.220960E+02  0.216068E+02  0.213880E+02  0.203947E+02  0.263044E+01  0.158865E+01  0.692906E+00  0.417294E+00  0.291959E+00 -0.722826E+00
     1    0 0.000 -.990000E+02  0.730 0.433269E+02 -.990000E+02        2   6  0.252399E+02  0.233976E+02  0.221510E+02  0.216505E+02  0.214320E+02  0.204353E+02  0.268064E+01  0.161720E+01  0.711380E+00  0.424458E+00  0.299399E+00 -0.718771E+00
     1    0 0.000 -.990000E+02  0.740 0.433630E+02 -.990000E+02        2   6  0.253243E+02  0.234634E+02  0.222062E+02  0.216945E+02  0.214759E+02  0.204753E+02  0.272893E+01  0.164694E+01  0.730526E+00  0.432393E+00  0.307272E+00 -0.714838E+00
     1    0 0.000 -.990000E+02  0.750 0.433986E+02 -.990000E+02        2   6  0.254058E+02  0.235306E+02  0.222612E+02  0.217382E+02  0.215198E+02  0.205145E+02  0.277488E+01  0.167847E+01  0.749996E+00  0.440518E+00  0.315521E+00 -0.711200E+00
     1    0 0.000 -.990000E+02  0.760 0.434337E+02 -.990000E+02        2   6  0.254846E+02  0.235988E+02  0.223166E+02  0.217808E+02  0.215631E+02  0.205528E+02  0.281845E+01  0.171155E+01  0.770214E+00  0.447954E+00  0.323715E+00 -0.708092E+00
     1    0 0.000 -.990000E+02  0.770 0.434684E+02 -.990000E+02        2   6  0.255607E+02  0.236671E+02  0.223733E+02  0.218221E+02  0.216050E+02  0.205899E+02  0.285994E+01  0.174517E+01  0.792247E+00  0.454513E+00  0.330876E+00 -0.705657E+00
     1    0 0.000 -.990000E+02  0.780 0.435027E+02 -.990000E+02        2   6  0.256357E+02  0.237342E+02  0.224328E+02  0.218621E+02  0.216454E+02  0.206258E+02  0.290063E+01  0.177799E+01  0.817481E+00  0.460332E+00  0.337076E+00 -0.704018E+00
     1    0 0.000 -.990000E+02  0.790 0.435365E+02 -.990000E+02        2   6  0.257102E+02  0.237986E+02  0.224950E+02  0.219015E+02  0.216855E+02  0.206604E+02  0.294131E+01  0.180853E+01  0.845833E+00  0.465851E+00  0.343333E+00 -0.703299E+00
     1    0 0.000 -.990000E+02  0.800 0.435699E+02 -.990000E+02        2   6  0.257851E+02  0.238589E+02  0.225591E+02  0.219406E+02  0.217264E+02  0.206935E+02  0.298277E+01  0.183543E+01  0.876479E+00  0.471562E+00  0.350719E+00 -0.703557E+00
     1    0 0.000 -.990000E+02  0.810 0.436030E+02 -.990000E+02        2   6  0.258611E+02  0.239149E+02  0.226237E+02  0.219801E+02  0.217686E+02  0.207253E+02  0.302572E+01  0.185837E+01  0.908088E+00  0.477991E+00  0.359907E+00 -0.704824E+00
     1    0 0.000 -.990000E+02  0.820 0.436356E+02 -.990000E+02        2   6  0.259380E+02  0.239667E+02  0.226881E+02  0.220198E+02  0.218129E+02  0.207556E+02  0.307003E+01  0.187759E+01  0.939832E+00  0.485077E+00  0.371598E+00 -0.707135E+00
     1    0 0.000 -.990000E+02  0.830 0.436678E+02 -.990000E+02        2   6  0.260154E+02  0.240159E+02  0.227527E+02  0.220595E+02  0.218597E+02  0.207846E+02  0.311516E+01  0.189455E+01  0.972152E+00  0.492523E+00  0.386175E+00 -0.710459E+00
     1    0 0.000 -.990000E+02  0.840 0.436997E+02 -.990000E+02        2   6  0.260930E+02  0.240634E+02  0.228179E+02  0.220989E+02  0.219084E+02  0.208122E+02  0.316082E+01  0.191010E+01  0.100549E+01  0.499990E+00  0.402970E+00 -0.714719E+00
     1    0 0.000 -.990000E+02  0.850 0.437312E+02 -.990000E+02        2   6  0.261701E+02  0.241093E+02  0.228842E+02  0.221382E+02  0.219570E+02  0.208386E+02  0.320644E+01  0.192450E+01  0.104031E+01  0.507855E+00  0.420041E+00 -0.719849E+00
     1    0 0.000 -.990000E+02  0.860 0.437624E+02 -.990000E+02        2   6  0.262464E+02  0.241540E+02  0.229511E+02  0.221783E+02  0.220040E+02  0.208638E+02  0.325162E+01  0.193811E+01  0.107602E+01  0.516717E+00  0.435878E+00 -0.725773E+00
     1    0 0.000 -.990000E+02  0.870 0.437932E+02 -.990000E+02        2   6  0.263219E+02  0.241981E+02  0.230175E+02  0.222191E+02  0.220488E+02  0.208880E+02  0.329631E+01  0.195141E+01  0.111164E+01  0.526794E+00  0.449930E+00 -0.732380E+00
     1    0 0.000 -.990000E+02  0.880 0.438237E+02 -.990000E+02        2   6  0.263967E+02  0.242424E+02  0.230827E+02  0.222603E+02  0.220920E+02  0.209113E+02  0.334061E+01  0.196521E+01  0.114631E+01  0.537461E+00  0.462656E+00 -0.739570E+00
     1    0 0.000 -.990000E+02  0.890 0.438538E+02 -.990000E+02        2   6  0.264706E+02  0.242878E+02  0.231460E+02  0.223010E+02  0.221339E+02  0.209336E+02  0.338446E+01  0.198046E+01  0.117956E+01  0.548066E+00  0.474459E+00 -0.747392E+00
     1    0 0.000 -.990000E+02  0.900 0.438836E+02 -.990000E+02        2   6  0.265437E+02  0.243347E+02  0.232076E+02  0.223409E+02  0.221744E+02  0.209547E+02  0.342773E+01  0.199759E+01  0.121129E+01  0.558211E+00  0.485121E+00 -0.756040E+00
     1    0 0.000 -.990000E+02  0.910 0.439130E+02 -.990000E+02        2   6  0.266157E+02  0.243833E+02  0.232674E+02  0.223802E+02  0.222127E+02  0.209754E+02  0.347028E+01  0.201670E+01  0.124162E+01  0.568053E+00  0.493917E+00 -0.764865E+00
     1    0 0.000 -.990000E+02  0.920 0.439422E+02 -.990000E+02        2   6  0.266866E+02  0.244335E+02  0.233259E+02  0.224192E+02  0.222484E+02  0.209960E+02  0.351201E+01  0.203773E+01  0.127106E+01  0.577843E+00  0.500470E+00 -0.773400E+00
     1    0 0.000 -.990000E+02  0.930 0.439711E+02 -.990000E+02        2   6  0.267563E+02  0.244852E+02  0.233834E+02  0.224581E+02  0.222819E+02  0.210158E+02  0.355280E+01  0.206064E+01  0.129968E+01  0.587908E+00  0.505107E+00 -0.782421E+00
     1    0 0.000 -.990000E+02  0.940 0.439996E+02 -.990000E+02        2   6  0.268246E+02  0.245381E+02  0.234406E+02  0.224975E+02  0.223141E+02  0.210348E+02  0.359255E+01  0.208498E+01  0.132829E+01  0.598800E+00  0.508797E+00 -0.791931E+00
     1    0 0.000 -.990000E+02  0.950 0.440278E+02 -.990000E+02        2   6  0.268914E+02  0.245913E+02  0.234978E+02  0.225380E+02  0.223454E+02  0.210539E+02  0.363114E+01  0.210991E+01  0.135722E+01  0.610972E+00  0.511809E+00 -0.801132E+00
     1    0 0.000 -.990000E+02  0.960 0.440558E+02 -.990000E+02        2   6  0.269568E+02  0.246442E+02  0.235549E+02  0.225796E+02  0.223754E+02  0.210733E+02  0.366860E+01  0.213485E+01  0.138636E+01  0.624612E+00  0.513880E+00 -0.809672E+00
     1    0 0.000 -.990000E+02  0.970 0.440835E+02 -.990000E+02        2   6  0.270210E+02  0.246960E+02  0.236118E+02  0.226222E+02  0.224039E+02  0.210926E+02  0.370517E+01  0.215902E+01  0.141561E+01  0.639555E+00  0.514722E+00 -0.818024E+00
     1    0 0.000 -.990000E+02  0.980 0.441109E+02 -.990000E+02        2   6  0.270842E+02  0.247464E+02  0.236682E+02  0.226655E+02  0.224311E+02  0.211117E+02  0.374094E+01  0.218204E+01  0.144460E+01  0.655458E+00  0.514537E+00 -0.826325E+00
     1    0 0.000 -.990000E+02  0.990 0.441380E+02 -.990000E+02        2   6  0.271463E+02  0.247956E+02  0.237232E+02  0.227091E+02  0.224577E+02  0.211310E+02  0.377586E+01  0.220411E+01  0.147251E+01  0.671975E+00  0.513995E+00 -0.834193E+00
